9781	Working as a Welder for 6 years. Core competencies: Reaction Time and Speed, Flexibility and Balance, Physical Strength and Education and Training. Studied engineering, a high school diploma. Located in Seoul and open to nearby roles.
9782	4 years of hands-on work as a Fire Protection Engineer. Day-to-day work draws on Installation and Technology Analysis. Studied humanities, a bachelor's degree. Currently working in Gyeonggi.
9783	Insurance Underwriter. Mid-level practitioner, 4 years in role. Strongest areas are English Language and Judgment and Decision Making. Holds a bachelor's degree in social sciences. Certified with a national professional licence. Located in Seoul and open to nearby roles.
9784	I have spent under a year working as a Interior Designer. Comfortable with Selective Attention, Speaking, Coordination and Design. A bachelor's degree in arts and physical education. Certified with an Industrial Engineer certificate. Based in Incheon.
9785	Working as a Shoemaker for 5 years. Day-to-day work draws on Design, Visual Acuity and Food Production. Studied social sciences, an associate degree.
9786	Mid-level Finance Manager with 5 years of experience. Most of the role rests on Active Listening and Memorization. A bachelor's degree in engineering. Currently working in North Chungcheong.
9787	Early-career Certified Public Accountant with 2 years of experience. Day-to-day work draws on Economics and Accounting, Active Listening and Deductive Reasoning. Studied social sciences, a bachelor's degree. Located in Seoul and open to nearby roles.
9788	Dental Hygienist based in Seoul, 10 years in the field. Strongest areas are Finger Dexterity and Service Orientation. Educational background: an associate degree in health sciences. Also holds a national professional licence.
9789	Mid-level Small Shop Manager with 5 years of experience. Day-to-day work draws on Social Perceptiveness, Service Orientation, Judgment and Decision Making and Management of Personnel Resources. A bachelor's degree in social sciences. Currently working in Incheon.
9790	A high school diploma in humanities. Photojournalist and Photographer. Mid-level practitioner, 4 years in role. Most of the role rests on Visual Acuity, Fine Arts, Equipment Maintenance and Sales and Marketing. Certified with a Craftsman certificate. Currently working in Gyeonggi.
9791	A bachelor's degree in natural sciences. Water and Wastewater Treatment Plant Operator based in Gyeonggi, 6 years in the field. Colleagues point to Chemistry and Mechanical as my strengths. Also holds an Industrial Engineer certificate.
9792	8 years of hands-on work as a Certified Public Accountant. Most of the role rests on Active Listening, Economics and Accounting, Category Flexibility and Number Facility. A bachelor's degree in social sciences. Located in Seoul and open to nearby roles.
9793	Home-Visit Learning Tutor. Early-career practitioner, 1 year in role. Comfortable with Instructing, Learning Strategies, Speaking and Reading Comprehension. A bachelor's degree in education. Currently working in Gangwon.
9794	Working as a Computer Instructor for 6 years. Core competencies: Programming, Learning Strategies and Computers and Electronics. Educational background: a bachelor's degree in engineering. Based in Seoul.
9795	Home-Visit Learning Tutor based in Gyeonggi, 19 years in the field. Day-to-day work draws on Sales and Marketing and Time Management. Holds a bachelor's degree in natural sciences.
9796	Mid-level Composer with 5 years of experience. Most of the role rests on Fine Arts and Auditory Attention. Studied arts and physical education, an associate degree.
9797	3 years of hands-on work as a Automotive Parts Assembly Inspector. Core competencies: Mechanical, Operation Monitoring, Engineering and Technology and Food Production. A high school diploma in engineering. Located in Seoul and open to nearby roles.
9798	Textile and Dye Testing Technician based in Gyeonggi, 4 years in the field. Strongest areas are Technology Analysis, Deductive Reasoning, Memorization and Reaction Time and Speed. Holds a bachelor's degree in engineering.
9799	7 years of hands-on work as a Wallpaper Installer. Day-to-day work draws on Finger Dexterity, Management of Material Resources, Reaction Time and Speed and Visual Acuity. A high school diploma in engineering. Certified with an Industrial Engineer certificate. Based in Sejong.
9800	Mid-level Investment Analyst with 4 years of experience. Day-to-day work draws on Economics and Accounting and Negotiation. Holds a bachelor's degree in social sciences. Also holds a relevant national certificate. Located in Busan and open to nearby roles.
9801	I have spent 6 years working as a Funeral Director and Counsellor. Day-to-day work draws on Customer and Personal Service, Psychology, Visual Acuity and Therapy and Counseling. A high school diploma in humanities. Certified with a national professional licence.
9802	I have spent 4 years working as a Social Worker. Strongest areas are Management of Financial Resources, Monitoring and Personnel and Human Resources. A bachelor's degree in social sciences. Also holds a national professional licence. Located in Gyeonggi and open to nearby roles.
9803	Educational background: a bachelor's degree in social sciences. Working as a Commercial Film Director for 2 years. Core competencies: Time Management and Fine Arts.
9804	Holds a bachelor's degree in humanities. Working as a Bookkeeping Clerk for 4 years. Strongest areas are Management of Material Resources, Management of Financial Resources and Programming. Based in Busan.
9805	4 years of hands-on work as a Meat and Dairy Processing Machine Operator. Colleagues point to Food Production, Operation Monitoring and Production and Processing as my strengths. Holds a high school diploma in arts and physical education.
9806	I have spent 1 year working as a Garment Sewing Machinist. Most of the role rests on Finger Dexterity and Visual Acuity. Secondary education in humanities. Based in Seoul.
9807	I have spent 2 years working as a Welder. Day-to-day work draws on Mechanical, Installation, Visual Acuity and Public Safety and Security. Studied engineering, an associate degree. A professional engineer licence on record.
9808	Tyre and Rubber Products Machine Operator based in Daejeon, 3 years in the field. Most of the role rests on Production and Processing, Equipment Maintenance and Operation and Control. Studied engineering, a high school diploma. An industrial engineer certificate on record.
