sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
26-200-105-76,2,1,9755,B0082XRJXS,"NEW 2012 Cheeky Set of 26 Nail Art Nailart Polish Stamp Stamping Manicure Image Plates Accessories Set Kit With Total of 161 Nail Art Designs. New Designs Nail Art Stamper Image PlateThese Cheeky stamping plates are fabulous and make a perfect addition to any nail art collection.The results are an eye catching, detailed and crisp nail design which is probably impossible to implement in free hand or any other nail art technique.Helpful Hints:-Make sure you remove the protective plastic cover from the front of the plates before attempting to use.Wet a cotton ball w/ pure acetone and hold it with tweezers in order to avoid ruining the designs on your nails.Use the acetone soaked cotton ball to wipe nail polish off of the plates and stamper.The plate should be dry before applying more polish. Use a thick highly pigmented polish for stamping. Work fast!If you take too long the polish will dry on the plate or stamper and you will not get it to transfer.If you are working fast and the polish does not transfer try another type of polish, some polished are extra quick drying.Be gentle when you apply top coat or you may smear your design.Becoming an official ""Cheeky Chick""Cheeky is a lady's best friend!It is a one stop shop for ladies beauty needs such as: makeup, nails, personal care products or innovative beauty gadgets, all are only few clicks away when shopping on our Cheeky shop.Cheeky's famous high quality products and services are guaranteed with every purchase of one of our products.After the purchase of your first Cheeky item, you will become an official ""Cheeky Chick"" and most likely develop severe addiction to Cheeky's products.You will find that enjoyable shopping experience, excellent service and stylish high quality products can be bought at a fair price.Please note that we offer fast (from the UK) and slow (from China) shipping options for your convenience. Please select your most suitable shipping option according to your needs and budget. Beauty Tools & Accessories Nail Art Equipment Nail Tools"
26-60-135-244,2,0,8744,B00649P2VS,"Set of 10 Nail Art / Nailart Stamp Plates - Stamper and Scraper Kit by Cheeky&reg; Stunning pack of 10 nail stamp plates - different designs.These Cheeky stamping plates are fabulous and make a perfect addition to any nail art collection.These plates have a backing (unlike other plates) so you will not cut yourself with them.With long and wide designs to cover the full length of nail.Using our Nail Art Plates1. Make sure to remove the protective cover on the plate before using.2. Make sure you are using new and thick enough nail polish that is suitable for stamping.3. Please clean your nails and apply base coat for best results.4. Work fast in order to get the suitable result, otherwise the polish will get dry and will not stamp properly. GOOD LUCK!!!Becoming an official ""Cheeky Chick""Cheeky is a lady's best friend!It is a one stop shop for ladies beauty needs such as: makeup, nails, personal care products or innovative beauty gadgets, all are only few clicks away when shopping on our Cheeky shop.Cheeky's famous high quality products and services are guaranteed with every purchase of one of our products.After the purchase of your first Cheeky item, you will become an official ""Cheeky Chick"" and most likely develop severe addiction to Cheeky's products.You will find that enjoyable shopping experience, excellent service and stylish high quality products can be bought at a fair price.Please note that we offer fast (from the UK) and slow (from China) shipping options for your convenience. Please select your most suitable shipping option according to your needs and budget. Makeup Nails Beauty Nail Art"
26-60-135-244,2,1,8745,B00649P3H6,"Set of 10 Nail Art / Nailart Stamp Plates - Stamper and Scraper Kit by Cheeky&reg; Stunning pack of 10 nail stamp plates - different designs.These Cheeky stamping plates are fabulous and make a perfect addition to any nail art collection.These plates have a backing (unlike other plates) so you will not cut yourself with them.With long and wide designs to cover the full length of nail.Using our Nail Art Plates1. Make sure to remove the protective cover on the plate before using.2. Make sure you are using new and thick enough nail polish that is suitable for stamping.3. Please clean your nails and apply base coat for best results.4. Work fast in order to get the suitable result, otherwise the polish will get dry and will not stamp properly. GOOD LUCK!!!Becoming an official ""Cheeky Chick""Cheeky is a lady's best friend!It is a one stop shop for ladies beauty needs such as: makeup, nails, personal care products or innovative beauty gadgets, all are only few clicks away when shopping on our Cheeky shop.Cheeky's famous high quality products and services are guaranteed with every purchase of one of our products.After the purchase of your first Cheeky item, you will become an official ""Cheeky Chick"" and most likely develop severe addiction to Cheeky's products.You will find that enjoyable shopping experience, excellent service and stylish high quality products can be bought at a fair price.Please note that we offer fast (from the UK) and slow (from China) shipping options for your convenience. Please select your most suitable shipping option according to your needs and budget. Beauty Tools & Accessories Nail Art Equipment Nail Tools"
29-147-172-19,2,0,1506,B000HIYE0M,"DevaCurl No-Poo Zero Lather Conditioning Cleanser 12.0 oz DevaCurl Buy DevaConcepts Hair Conditioners - DevaCurl No-Poo Zero Lather Conditioning Cleanser 12.0 oz. How-to-Use: Wet hair thoroughly. Apply a generous amount directly tot he scalp to cleanse, stimulate and remove dirt particles. Shampoos Beauty Hair Care"
29-147-172-19,2,1,3105,B0016ZNWMG,"DevaCurl Low-Poo Mild Lather Cleanser, 12 oz DevaCurl Buy DevaConcepts Hair Shampoos - DevaCurl Low-Poo Daily Cleanser 12.0 oz. How-to-Use: Wet hair thoroughly. Apply to scalp using circular massaging motions. Follow with One Condition and for and intense moisture treatment use Heaven in Hair. Shampoos Beauty Hair Care"
29-152-139-223,2,0,6770,B0045JAPYI,"Hand &amp; Nail Harmony Gelish Soak Off Artificial Nail Remover - 4 oz Gelish Hand & Nail Harmony Gelish Soak Off Artificial Nail Remover For Soak Off Gels, Artificial Nails, and Tips Soak Off Gel Remover conditions nails and cuticles while gently removing artificial nails. Saturate a cotton pad with Artificial Nail Remover, place on nail and cover with foil. Remove and lightly buff the nail. Removal Times:Gelish - 12 minutesAcrylic - 20 minutes Makeup Nails Beauty Nail Polish Remover"
29-152-139-223,2,1,6808,B00469CIMO,"Hand &amp; Nail Harmony Gelish Soak Off Artificial Nail Remover - 16 oz Gelish Hand & Nail Harmony Gelish Soak Off Artificial Nail Remover For Soak Off Gels, Artificial Nails, and Tips Soak Off Gel Remover conditions nails and cuticles while gently removing artificial nails. Saturate a cotton pad with Artificial Nail Remover, place on nail and cover with foil. Remove and lightly buff the nail. Removal Times:Gelish - 12 minutesAcrylic - 20 minutes Makeup Nails Beauty Nail Polish"
3-23-237-121,2,0,8570,B005TT8RA2,"White Full - 6ml (.2 oz) Perfume Oil by Al-Rehab (Crown Perfumes) Al-Rehab Product description by Sheriffsoncorp--Al-Rehab is one of Saudi Arabia's leading perfume manufacturer which creates fine traditional Arabian and oriental perfumes. The perfumes are made of precious natural essences (Oud, Rose of Taif, Incense, Musk, Sandalwood and rare spices). all perfume oils and solid perfumes are alcohol free Fragrance Women's Beauty Eau de Parfum"
3-23-237-121,2,1,8571,B005TT8RPM,"Soft - 6ml (.2 oz) Perfume Oil by Al-Rehab (Crown Perfumes) Al-Rehab Product description by Sheriffsoncorp--Al-Rehab is one of Saudi Arabia's leading perfume manufacturer which creates fine traditional Arabian and oriental perfumes. The perfumes are made of precious natural essences (Oud, Rose of Taif, Incense, Musk, Sandalwood and rare spices). all perfume oils and solid perfumes are alcohol free. Fragrance Women's Beauty Eau de Parfum"
3-74-76-238,2,0,7631,B004T19R3W,"Flo Refillable Perfume Atomizer,Black Got vacation plans and wish you could carry your favorite fragrance with you? Pack your bag and fill this stylish, travel-ready atomizer with the perfume of your choice. The slim silhouette fits easily into your purse for scent touch-ups wherever your travels may take you. Fragrance Women's Beauty Eau de Parfum"
3-74-76-238,2,1,7690,B004V904J8,"Flo Refillable Perfume Atomizer - Pink FLO Got vacation plans and wish you could carry your favorite fragrance with you? Pack your bag and fill this stylish, travel-ready atomizer with the perfume of your choice. The slim silhouette fits easily into your purse for scent touch-ups wherever your travels may take you. Fragrance Women's Beauty Eau de Parfum"
32-1-135-59,2,0,3235,B0018QE47K,"CoverGirl Lashblast Mascara, Very Black 800,  0.44 - Ounce Packages (Pack of 3) COVERGIRL Makeup Beauty Eyes Mascara"
32-1-135-59,2,1,3236,B0018QE47U,"CoverGirl Lashblast Mascara, Black 805, 0.44 Ounce Package COVERGIRL Makeup Beauty Eyes Mascara"
32-1-23-166,2,0,2157,B000RO0I9M,"CoverGirl Professional All In One Straight Brush Mascara, Black Brown 005, 0.31 Ounce COVERGIRL Makeup Beauty Eyes Mascara"
32-1-23-166,2,1,2696,B00112AFHO,"CoverGirl Professional All In One Straight Brush Mascara, Black 010, 0.3 Ounce COVERGIRL Makeup Beauty Eyes Mascara"
32-61-142-251,2,0,5375,B002VECKK6,"CoverGirl &amp; Olay Simply Ageless Corrector 230, 0.3-Ounce Pan COVERGIRL Makeup Beauty Concealers & Neutralizers Face"
32-61-142-251,2,1,5376,B002VECKKG,"CoverGirl &amp; Olay Simply Ageless Concealer, Very Light 205, 0.3-Ounce Pan COVERGIRL Makeup Beauty Concealers & Neutralizers Face"
32-75-142-97,2,0,8710,B0062GYYSA,"COVERGIRL and Olay Tonerehab 2-In-1 Foundation, Creamy Natural 120, 1 Fluid Ounce COVERGIRL Makeup Foundation Beauty Face"
32-75-142-97,2,1,10286,B0094G3M6A,"Covergirl Outlast Stay Fabulous 3-in-1 Foundation, Ivory 805 COVERGIRL Makeup Foundation Beauty Face"
33-27-122-191,2,0,5216,B002RL8IU4,"Fran Wilson MoodMatcher Lipstick, 6-Pack Fran Wilson The ""Original"" mood-changing lipstick. Makeup Beauty Lipstick Lips"
33-27-122-191,2,1,5217,B002RL8IUE,"Fran Wilson MoodMatcher Lipstick, 10-Pack Fran Wilson The ""Original"" mood-changing lipstick. Makeup Beauty Lipstick Lips"
34-133-92-78,2,0,10012,B008HBMRIC,"Burt's Bees Intense Hydration Cream Cleanser, 6 Ounces Burt&#39;s Bees Beauty Cleansers Skin Care Face"
34-133-92-78,2,1,11824,B00H41LTL2,"Burt's Bees Brightening Daily Facial Cleanser, 6 Ounces Burt&#39;s Bees Beauty Cleansers Skin Care Face"
34-138-105-132,2,0,4482,B001U0ONNY,"Clearasil Ultra Acne Treatment Daily Face Wash, 6.78 Ounce (Pack of 3) Clearasil Beauty Washes Face Skin Care Cleansers"
34-138-105-132,2,1,4484,B001U0OQN6,"Clearasil Daily Clear Acne Treatment Face Wash, 6.5 Ounce (Pack of 4) Clearasil Beauty Washes Face Skin Care Cleansers"
34-166-183-74,2,0,3715,B001ECQ5FC,"Dove Ultimate go fresh Cool Essentials Anti-perspirant/Deodorant, 2.6 Ounce (Pack of 4) Dove Body Scrubs Beauty Scrubs & Body Treatments Bath & Body"
34-166-183-74,2,1,7113,B004DH1BQI,"Dove go fresh Revive Antiperspirant/Deodorant, Twin Pack, 5.2 Ounce Dove Body Scrubs Beauty Scrubs & Body Treatments Bath & Body"
34-5-199-122,2,0,3766,B001ET76E4,"Cetaphil Antibacterial Gentle Cleansing Bar, 4.5-Ounce Bar (Pack of 6) Cetaphil Soaps Beauty Bath & Body Cleansers"
34-5-199-122,2,1,4007,B001I45ZFC,"Cetaphil Gentle Cleansing Bar, 4.5-Ounce Bar (Pack of 6) Cetaphil Soaps Beauty Bath & Body Cleansers"
34-66-135-183,2,0,5459,B002Y26RUE,"Banana Boat Sport Performance Sunblock Lotion SPF 50, 8-Ounce Bottles (Pack of 2) Banana Boat Sun Beauty Sports Skin Protection Skin Care"
34-66-135-183,2,1,5488,B002ZNJYRA,"Banana Boat Sport Performance Sunblock Lotion SPF 30, 1fl.-Ounce Tubes (Pack of 24) Banana Boat Sun Beauty Sports Skin Protection Skin Care"
34-73-92-179,2,0,1908,B000OLE7V8,"Neutrogena Acne Stress Control, 3-in-1 Hydrating Acne Treatment, 2 Ounce (Pack of 3) Neutrogena Beauty Cleansers Skin Care Face"
34-73-92-179,2,1,2934,B001410OG4,"Neutrogena Oil-Free Acne Stress Control Power-Cream Wash, 6 Ounce (Pack of 3) Neutrogena Beauty Skin Care Toners & Astringents Face"
